id,game_id,review_count
3571741,28751,0.00056340501766
3572070,325594,0.000562329422502
3572597,55029,0.00055758577206
3572623,101461,0.000555751744419
3572848,5025,0.000553386814039
3573520,26673,0.000553221337861
3572087,386,0.000551835474869
3572308,3241,0.000550842617799
3573615,204350,0.000550587508691
3572831,37777,0.000547746834299
3572130,1122,0.000544051199653
3572486,52006,0.000541086418128
3573358,234702,0.000540183193988
3574185,21040,0.00053874217227
3572174,248643,0.000538349166347
3572379,14389,0.000534439791637
3573707,18093,0.000533357301638
3572040,1981,0.000531895595398
3572586,228542,0.000531192321641
3572356,72373,0.000530923422851
3571972,34549,0.000529330714636
3572436,250509,0.000523973423367
3574764,8968,0.000520657004963
3572789,27344,0.000519415933627
3572111,3075,0.000517471588533
3571997,103210,0.000516720050891
3572005,308698,0.000515706509299
3572521,87210,0.000514493017326
3572143,83731,0.0005144378586
3572382,11119,0.000513307104716
3571962,3084,0.000513031311085
3572320,5606,0.000512245299239
3571819,15407,0.000511962610768
3572422,2935,0.000511507551278
3572204,2918,0.000508901301472
3571807,1265,0.000508108394784
3572735,27862,0.000507811916632
3572256,1871,0.000507653335294
3572999,26481,0.000507494753957
3572595,240902,0.000506936271856
3571987,56012,0.000506667373066
3573026,11397,0.000506639793703
3572564,7603,0.000506577740136
3572872,114392,0.000506570845295
3572338,36911,0.000503157899121
3572414,103341,0.000501951301988
3571958,1338,0.000498703831991
3572316,137206,0.000497255915432
3572396,2605,0.000493767126009
3573314,113739,0.000492560528876
3572438,32617,0.000491071243273
3572635,26401,0.000490967820661
3572950,143228,0.000490657552827
3573071,52642,0.000490554130216
3571891,1970,0.000490023227477
3572733,20150,0.000490009437796
3572116,8351,0.000487189447926
3572686,18829,0.000484555618757
3572470,50199,0.000483300757739
3572750,20228,0.000475943962651
3572645,21704,0.000473234290233
3572064,873,0.000472986075966
3572372,5335,0.00047284817915
3572922,116200,0.000471889796285
3572515,274920,0.000471200312209
3572341,1262,0.000470952097942
3572131,7342,0.000469166334186
3571912,114,0.000468518219155
3573111,18148,0.000466622137946
3572093,2949,0.000465208695591
3572212,311540,0.000464953586483
3572529,24985,0.000462505918014
3573499,201156,0.000462326652154
3572412,19456,0.000461809539098
3572455,127165,0.00046165095776
3572906,141338,0.000460444360628
3573333,135818,0.000459837614641
3572312,2126,0.000459430819036
3572544,1876,0.000455886870887
3573052,319271,0.000453749470252
3572042,12731,0.000452984142928
3572549,325591,0.000452797982228
